anr,datum,legisjahr,rechtsform_name,titel_kurz_d,anzahl,beteiligung,annahme,volkja-proz,berecht,stimmen,gultig,leer,hauptgruppe,untergruppe,kleinstgruppe,br-pos,sr-pos,nr-pos,bv-pos,srja,srnein,nrja,nrnein,sammeltempo,p-fdp,p-sps,p-svp,p-mitte,p-evp,p-gps,p-glp,p-ucsp,p-pda,p-sd,p-edu,p-fps,p-lega,p-kvp,p-mcg,p-cvp,p-bdp,p-lps,p-ldu,p-poch,p-rep,p-eco,p-sgv,p-sbv,p-sgb,p-travs,p-sav,p-vsa,p-vpod,p-voev,p-tcs,p-vcs,p-acs,p-sbk,p-ssv,p-gem,p-kdk,p-kkjpd,p-gdk,p-ldk,p-vdk,p-sodk,p-endk,p-fdk,p-edk,p-bpuk,anneepolitique,curiavista-de,swissvoteslink,rechtsform
441.0,1998-06-07,1995-1999,Volksinitiative,Initiative «S.o.S. - Schweiz ohne Schnüffelpolizei»,3,40.99,0.0,24.59,4629496.0,1897624.0,1834144.0,56644.0,Sicherheitspolitik,Öffentliche Sicherheit,Staatsschutz,2.0,2,2,2,4,32,60,124,196,2.0,1.0,2.0,,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,,2.0,2.0,,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/2368,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19940028,https://swissvotes.ch/vote/441.00,3
442.0,1998-09-27,1995-1999,Fakultatives Referendum,Leistungsabhängige Schwerverkehrsabgabe (LSVA),3,51.81,1.0,57.2,4636259.0,2402260.0,2370105.0,24674.0,Verkehr & Infrastruktur,Strassenverkehr,Schwerverkehr,1.0,1,1,1,22,14,120,46,1824,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,5.0,2.0,2.0,2.0,2.0,,1.0,,2.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/21917,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960077,https://swissvotes.ch/vote/442.00,2
443.0,1998-09-27,1995-1999,Volksinitiative,Kleinbauern-Initiative,3,51.59,0.0,22.99,4636259.0,2391658.0,2329460.0,54518.0,Landwirtschaft,Agrarpolitik,,2.0,2,2,2,0,37,50,102,292,2.0,5.0,2.0,,2.0,1.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,2.0,,2.0,2.0,,,2.0,2.0,2.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/15523,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960056,https://swissvotes.ch/vote/443.00,3
444.0,1998-09-27,1995-1999,Volksinitiative,Initiative «für die 10. AHV-Revision ohne Erhöhung des Rentenalters»,3,51.64,0.0,41.48,4636259.0,2394024.0,2348105.0,38203.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,AHV,2.0,2,2,2,5,36,69,111,502,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,,2.0,1.0,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/29570,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970008,https://swissvotes.ch/vote/444.00,3
445.0,1998-11-29,1995-1999,Obligatorisches Referendum,Finanzierung des öffentlichen Verkehrs (FinöV),4,38.31,1.0,63.5,4638920.0,1777023.0,1739008.0,32150.0,Verkehr & Infrastruktur,Schienenverkehr,Güterverkehr,1.0,1,1,1,31,7,126,30,0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,,1.0,,1.0,1.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/22270,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960059,https://swissvotes.ch/vote/445.00,1
446.0,1998-11-29,1995-1999,Obligatorisches Referendum,Getreideartikel,4,38.02,1.0,79.43,4638920.0,1763920.0,1660058.0,96537.0,Landwirtschaft,Pflanzliche Produktion,,1.0,1,1,1,36,0,153,8,0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960060,https://swissvotes.ch/vote/446.00,1
447.0,1998-11-29,1995-1999,Volksinitiative,Initiative «für eine vernünftige Drogenpolitik»,4,38.36,0.0,26.01,4638920.0,1779697.0,1743521.0,30286.0,Sozial- und Gesellschaftspolitik,Gesundheit,Suchtmittel,2.0,2,2,2,0,20,42,112,199,2.0,1.0,2.0,,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,,,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/28838,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19950046,https://swissvotes.ch/vote/447.00,3
448.0,1998-11-29,1995-1999,Fakultatives Referendum,Arbeitsgesetz,4,38.11,1.0,63.38,4638920.0,1767694.0,1692989.0,68253.0,Wirtschaft,Arbeit und Beschäftigung,Arbeitsbedingungen,1.0,1,1,1,37,0,154,13,543,1.0,1.0,1.0,,1.0,5.0,,1.0,2.0,2.0,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/dossiers/537,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970447,https://swissvotes.ch/vote/448.00,2
449.0,1999-02-07,1995-1999,Obligatorisches Referendum,Bundesbeschluss über die Wählbarkeit in den Bundesrat,4,38.01,1.0,74.67,4641615.0,1764453.0,1723592.0,35404.0,Staatsordnung,Institutionen,"Regierung, Verwaltung",1.0,1,1,1,35,1,144,37,0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,,3.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/2857,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19930452,https://swissvotes.ch/vote/449.00,1
450.0,1999-02-07,1995-1999,Obligatorisches Referendum,Verfassungsbestimmung über die Transplantationsmedizin,4,37.98,1.0,87.77,4641615.0,1762875.0,1711188.0,46216.0,Sozial- und Gesellschaftspolitik,Gesundheit,Medizinforschung und -technik,1.0,1,1,1,42,0,158,11,0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,3.0,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/28387,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970035,https://swissvotes.ch/vote/450.00,1
451.0,1999-02-07,1995-1999,Volksinitiative,Wohneigentums-Initiative,4,38.18,0.0,41.32,4641615.0,1771969.0,1746742.0,19817.0,Umwelt & Lebensraum,Wohnen,"Wohnungsbau, Wohneigentum",2.0,2,2,2,10,29,66,109,323,2.0,2.0,1.0,,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,5.0,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/24719,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19950038,https://swissvotes.ch/vote/451.00,3
452.0,1999-02-07,1995-1999,Fakultatives Referendum,Raumplanungsgesetz,4,37.96,1.0,55.94,4641615.0,1762026.0,1702612.0,53715.0,Umwelt & Lebensraum,Boden,Raumplanung,1.0,1,1,1,38,3,104,60,568,1.0,2.0,1.0,,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/24318,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960040,https://swissvotes.ch/vote/452.00,2
453.0,1999-04-18,1995-1999,Obligatorisches Referendum,Neue Bundesverfassung,1,35.9,1.0,59.16,4642854.0,1666869.0,1638468.0,23335.0,Staatsordnung,Politisches System,Bundesverfassung,1.0,1,1,1,44,0,134,14,0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/430,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960091,https://swissvotes.ch/vote/453.00,1
454.0,1999-06-13,1995-1999,Fakultatives Referendum,Asylgesetz,5,45.58,1.0,70.59,4646362.0,2117964.0,2044526.0,66156.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Asylpolitik,1.0,1,1,1,36,5,114,59,610,1.0,2.0,1.0,,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/dossiers/530,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19950088,https://swissvotes.ch/vote/454.00,2
455.0,1999-06-13,1995-1999,Fakultatives Referendum,Massnahmen im Asyl- und Ausländerbereich,5,45.62,1.0,70.84,4646362.0,2119712.0,2043892.0,68695.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Asylpolitik,1.0,1,1,1,35,7,118,60,670,1.0,2.0,1.0,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/dossiers/530,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19980028,https://swissvotes.ch/vote/455.00,2
456.0,1999-06-13,1995-1999,Fakultatives Referendum,Bundesbeschluss über die ärztliche Verschreibung von Heroin,5,45.74,1.0,54.42,4646362.0,2125369.0,2073312.0,45297.0,Sozial- und Gesellschaftspolitik,Gesundheit,Suchtmittel,1.0,1,1,1,31,3,125,56,504,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,,,1.0,,2.0,1.0,,,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/28898,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19980015,https://swissvotes.ch/vote/456.00,2
457.0,1999-06-13,1995-1999,Fakultatives Referendum,Gesetz über die Invalidenversicherung,5,45.64,0.0,30.29,4646362.0,2120659.0,2049783.0,63774.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,Invalidenversicherung,1.0,1,1,1,35,4,92,77,784,5.0,2.0,1.0,,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,,2.0,2.0,,,1.0,1.0,5.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/31364,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970052,https://swissvotes.ch/vote/457.00,2
458.0,1999-06-13,1995-1999,Fakultatives Referendum,Gesetz über die Mutterschaftsversicherung,5,45.95,0.0,38.99,4646362.0,2134884.0,2109282.0,19146.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,Mutterschaftsversicherung,1.0,1,1,1,25,10,116,58,703,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/31394,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970055,https://swissvotes.ch/vote/458.00,2
459.0,2000-03-12,1999-2003,Obligatorisches Referendum,Justizreform,5,41.92,1.0,86.36,4659124.0,1953228.0,1864462.0,80905.0,Staatsordnung,Institutionen,Gerichte,1.0,1,1,1,37,0,165,8,0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/430,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960091,https://swissvotes.ch/vote/459.00,1
460.0,2000-03-12,1999-2003,Volksinitiative,Initiative «für die Beschleunigung der direkten Demokratie»,5,42.1,0.0,30.0,4659124.0,1961705.0,1909954.0,44268.0,Staatsordnung,Volksrechte,Initiative,2.0,2,2,2,0,42,29,161,1006,2.0,2.0,1.0,,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,2.0,,,,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/4230,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19980065,https://swissvotes.ch/vote/460.00,3
461.0,2000-03-12,1999-2003,Volksinitiative,Initiative «für eine gerechte Vertretung der Frauen in den Bundesbehörden»,5,42.19,0.0,17.97,4659124.0,1965541.0,1927173.0,31355.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Frauen und Gleichstellungspolitik,2.0,2,2,2,4,36,48,112,201,2.0,1.0,2.0,,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,2.0,,2.0,,,,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/4341,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970031,https://swissvotes.ch/vote/461.00,3
462.0,2000-03-12,1999-2003,Volksinitiative,Initiative «für menschenwürdige Fortpflanzung»,5,42.2,0.0,28.24,4659124.0,1966168.0,1911167.0,47594.0,Sozial- und Gesellschaftspolitik,Gesundheit,Fortpflanzungsmedizin,2.0,2,2,2,0,42,18,132,288,2.0,2.0,2.0,,2.0,5.0,,2.0,2.0,1.0,1.0,2.0,5.0,,,2.0,,2.0,,,,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/28558,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19960058,https://swissvotes.ch/vote/462.00,3
463.0,2000-03-12,1999-2003,Volksinitiative,«Verkehrshalbierungs-Initiative»,5,42.38,0.0,21.33,4659124.0,1974530.0,1948123.0,19419.0,Verkehr & Infrastruktur,Verkehrspolitik,,2.0,2,2,2,0,42,30,110,199,2.0,1.0,2.0,,1.0,1.0,,1.0,5.0,2.0,2.0,2.0,2.0,,,2.0,,2.0,,,,2.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/21629,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970078,https://swissvotes.ch/vote/463.00,3
464.0,2000-05-21,1999-2003,Fakultatives Referendum,Bilaterale Abkommen mit der EU,1,48.31,1.0,67.19,4664482.0,2253284.0,2228073.0,16317.0,Aussenpolitik,Europapolitik,EU,1.0,1,1,1,45,0,183,11,667,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/11121,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990028,https://swissvotes.ch/vote/464.00,2
465.1,2000-09-24,1999-2003,Volksinitiative,Solarinitiative,4,44.7,0.0,31.82,4676482.0,2090548.0,2001599.0,78638.0,Energie,Alternativenergien,,2.0,2,2,2,10,30,63,125,213,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,,2.0,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/19487,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970028,https://swissvotes.ch/vote/465.10,3
465.2,2000-09-24,1999-2003,Direkter Gegenentwurf,Förderabgabe für erneuerbare Energien,4,44.7,0.0,46.63,4676482.0,2090548.0,1978458.0,101779.0,Energie,Alternativenergien,,1.0,1,1,1,30,10,125,63,0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,2.0,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/19487,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970028,https://swissvotes.ch/vote/465.20,4
465.3,2000-09-24,1999-2003,Stichfrage,Stichfrage zu Solarinitiative und Gegenentwurf,4,44.7,,34.56,4676482.0,2090548.0,1650345.0,429892.0,Energie,Alternativenergien,,8.0,8,8,8,10,30,63,125,0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/19487,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970028,https://swissvotes.ch/vote/465.30,5
466.0,2000-09-24,1999-2003,Direkter Gegenentwurf,Energielenkungsabgabe für die Umwelt,4,44.89,0.0,44.51,4676482.0,2099325.0,2017747.0,72418.0,Energie,Energiepolitik,,1.0,1,1,1,41,3,124,59,0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,1.0,,2.0,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/19487,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970028,https://swissvotes.ch/vote/466.00,4
467.0,2000-09-24,1999-2003,Volksinitiative,Initiative «für eine Regelung der Zuwanderung»,4,45.27,0.0,36.2,4676482.0,2117053.0,2084850.0,23232.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Migrations- und Integrationspolitik,2.0,2,2,2,0,41,14,146,223,2.0,2.0,1.0,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/31652,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970060,https://swissvotes.ch/vote/467.00,3
468.0,2000-09-24,1999-2003,Volksinitiative,Initiative für ein konstruktives Referendum,4,44.81,0.0,34.1,4676482.0,2095513.0,1984806.0,101274.0,Staatsordnung,Volksrechte,Referendum,2.0,2,2,2,6,36,67,112,226,2.0,1.0,2.0,,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,,,2.0,,2.0,,,,3.0,2.0,2.0,1.0,1.0,2.0,5.0,,,,1.0,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/4226,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990021,https://swissvotes.ch/vote/468.00,3
469.0,2000-11-26,1999-2003,Volksinitiative,Initiative «für eine Flexibilisierung der AHV - gegen die Erhöhung des Rentenalters für Frauen»,5,41.66,0.0,39.47,4681043.0,1950308.0,1916131.0,27527.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,AHV,2.0,2,2,2,5,39,67,110,263,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,,2.0,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/29563,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970088,https://swissvotes.ch/vote/469.00,3
470.0,2000-11-26,1999-2003,Volksinitiative,Initiative «für ein flexibles Rentenalter ab 62 für Frau und Mann»,5,41.72,0.0,46.02,4681043.0,1952766.0,1924757.0,21625.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,AHV,2.0,2,2,2,5,39,65,107,213,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,,2.0,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/29563,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970088,https://swissvotes.ch/vote/470.00,3
471.0,2000-11-26,1999-2003,Volksinitiative,«Umverteilungsinitiative»,5,41.72,0.0,37.62,4681043.0,1952765.0,1921970.0,24339.0,Sicherheitspolitik,Armee,Armee (allgemein),2.0,2,2,2,6,36,62,122,198,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,,,2.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/11396,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990022,https://swissvotes.ch/vote/471.00,3
472.0,2000-11-26,1999-2003,Volksinitiative,Initiative «für tiefere Spitalkosten»,5,41.66,0.0,17.89,4681043.0,1950182.0,1917536.0,26015.0,Sozial- und Gesellschaftspolitik,Gesundheit,Gesundheitspolitik,2.0,2,2,2,0,42,1,182,379,2.0,2.0,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,,2.0,,,,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/27972,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990072,https://swissvotes.ch/vote/472.00,3
473.0,2000-11-26,1999-2003,Fakultatives Referendum,Bundespersonalgesetz,5,41.53,1.0,66.83,4681043.0,1944222.0,1876376.0,60698.0,Staatsordnung,Institutionen,"Regierung, Verwaltung",1.0,1,1,1,36,5,112,51,912,1.0,2.0,1.0,,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/3351,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19980076,https://swissvotes.ch/vote/473.00,2
474.0,2001-03-04,1999-2003,Volksinitiative,Initiative «Ja zu Europa!»,3,55.8,0.0,23.15,4688461.0,2616119.0,2579766.0,24106.0,Aussenpolitik,Europapolitik,EU,2.0,2,2,2,6,33,69,94,203,2.0,1.0,2.0,,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,1.0,,1.0,,,,2.0,2.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/10866,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990011,https://swissvotes.ch/vote/474.00,3
475.0,2001-03-04,1999-2003,Volksinitiative,Initiative «für tiefere Arzneimittelpreise»,3,55.71,0.0,30.85,4688461.0,2612008.0,2565718.0,33816.0,Sozial- und Gesellschaftspolitik,Gesundheit,Medikamente,2.0,2,2,2,0,36,0,76,1042,2.0,5.0,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,,,2.0,,2.0,,,,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/28121,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990043,https://swissvotes.ch/vote/475.00,3
476.0,2001-03-04,1999-2003,Volksinitiative,Initiative «Strassen für alle» (Tempo 30),3,55.8,0.0,20.3,4688461.0,2616139.0,2588923.0,15095.0,Verkehr & Infrastruktur,Strassenverkehr,,2.0,2,2,2,7,34,68,118,206,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,2.0,,2.0,,,,2.0,2.0,2.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/21950,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20000034,https://swissvotes.ch/vote/476.00,3
477.0,2001-06-10,1999-2003,Fakultatives Referendum,Militärgesetz: Bewaffnung,3,42.52,1.0,50.99,4698399.0,1997658.0,1965626.0,23112.0,Sicherheitspolitik,Armee,Armee (allgemein),1.0,1,1,1,38,2,109,59,1225,1.0,1.0,2.0,,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,,,1.0,,1.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/12890,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990084,https://swissvotes.ch/vote/477.00,2
478.0,2001-06-10,1999-2003,Fakultatives Referendum,Militärgesetz: Ausbildungszusammenarbeit,3,42.5,1.0,51.14,4698399.0,1996730.0,1957777.0,29967.0,Sicherheitspolitik,Armee,Militärische Ausbildung,1.0,1,1,1,38,0,126,46,669,1.0,1.0,2.0,,1.0,2.0,,5.0,2.0,2.0,2.0,2.0,2.0,,,1.0,,1.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/12890,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19990084,https://swissvotes.ch/vote/478.00,2
479.0,2001-06-10,1999-2003,Obligatorisches Referendum,Aufhebung des Bistumsartikels,3,42.05,1.0,64.2,4698399.0,1975658.0,1860664.0,104957.0,"Kultur, Religion & Medien","Religion, Kirchen",,1.0,1,1,1,38,0,170,17,0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,5.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,3.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/36903,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20000415,https://swissvotes.ch/vote/479.00,1
480.0,2001-12-02,1999-2003,Obligatorisches Referendum,Schuldenbremse,5,37.82,1.0,84.74,4712583.0,1782381.0,1737349.0,38522.0,Öffentliche Finanzen,Öffentliche Ausgaben,,1.0,1,1,1,34,6,127,64,0,1.0,2.0,1.0,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/18736,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20000060,https://swissvotes.ch/vote/480.00,1
